都道府県,高校名,高校ページURL
埼玉県,Ｎ高等学校・Ｓ高等学校　川口駅前キャンパス（通信制）,https://school.js88.com/scl_h/34056275/
埼玉県,春日部共栄高等学校,https://school.js88.com/scl_h/22004950/
埼玉県,鷲宮高等学校,https://school.js88.com/scl_h/22004200/
埼玉県,Ｎ高等学校・Ｓ高等学校　西武所沢キャンパス（通信制）,https://school.js88.com/scl_h/34056279/
埼玉県,日高高等学校,https://school.js88.com/scl_h/22003800/
埼玉県,聖望学園高等学校,https://school.js88.com/scl_h/22004640/
埼玉県,正智深谷高等学校,https://school.js88.com/scl_h/22004730/
埼玉県,飛鳥未来きぼう高等学校　川越キャンパス（通信制）,https://school.js88.com/scl_h/34056030/
埼玉県,Ｎ高等学校・Ｓ高等学校　大宮キャンパス（通信制）,https://school.js88.com/scl_h/34056274/
埼玉県,戸田翔陽高等学校,https://school.js88.com/scl_h/22003320/
埼玉県,盈進学園東野高等学校,https://school.js88.com/scl_h/22005080/
埼玉県,秋草学園高等学校,https://school.js88.com/scl_h/22005020/
埼玉県,秀明高等学校,https://school.js88.com/scl_h/22004920/
埼玉県,羽生実業高等学校,https://school.js88.com/scl_h/22003910/
埼玉県,秀明英光高等学校,https://school.js88.com/scl_h/22004990/
埼玉県,武蔵越生高等学校,https://school.js88.com/scl_h/22004780/
埼玉県,Ｎ高等学校・Ｓ高等学校　熊谷キャンパス（通信制）,https://school.js88.com/scl_h/34056278/
埼玉県,西武台高等学校,https://school.js88.com/scl_h/22004970/
埼玉県,大川学園高等学校（通信制）,https://school.js88.com/scl_h/34028854/
埼玉県,県立浦和高等学校,https://school.js88.com/scl_h/22003020/
埼玉県,熊谷高等学校,https://school.js88.com/scl_h/22003030/
埼玉県,県立川越高等学校,https://school.js88.com/scl_h/22003040/
埼玉県,筑波大学附属坂戸高等学校,https://school.js88.com/scl_h/22003010/
埼玉県,春日部高等学校,https://school.js88.com/scl_h/22003050/
埼玉県,松山高等学校,https://school.js88.com/scl_h/22003060/
埼玉県,吉川美南高等学校,https://school.js88.com/scl_h/22003380/
埼玉県,飯能高等学校,https://school.js88.com/scl_h/22003220/
埼玉県,朝霞高等学校,https://school.js88.com/scl_h/22003310/
埼玉県,坂戸高等学校,https://school.js88.com/scl_h/22003370/
埼玉県,浦和第一女子高等学校,https://school.js88.com/scl_h/22003080/
埼玉県,蕨高等学校,https://school.js88.com/scl_h/22003290/
埼玉県,埼玉県立熊谷女子高等学校,https://school.js88.com/scl_h/22003090/
埼玉県,越谷北高等学校,https://school.js88.com/scl_h/22003360/
埼玉県,久喜高等学校,https://school.js88.com/scl_h/22003240/
埼玉県,常盤高等学校,https://school.js88.com/scl_h/22003170/
埼玉県,川口工業高等学校,https://school.js88.com/scl_h/22003400/
埼玉県,鴻巣女子高等学校,https://school.js88.com/scl_h/22003150/
埼玉県,浦和西高等学校,https://school.js88.com/scl_h/22003180/
埼玉県,不動岡高等学校,https://school.js88.com/scl_h/22003190/
埼玉県,川越女子高等学校,https://school.js88.com/scl_h/22003100/
埼玉県,埼玉県立川口高等学校,https://school.js88.com/scl_h/22003070/
埼玉県,狭山緑陽高等学校,https://school.js88.com/scl_h/22003330/
埼玉県,岩槻高等学校,https://school.js88.com/scl_h/22003340/
埼玉県,深谷第一高等学校,https://school.js88.com/scl_h/22003140/
埼玉県,小鹿野高等学校,https://school.js88.com/scl_h/22003280/
埼玉県,春日部女子高等学校,https://school.js88.com/scl_h/22003120/
埼玉県,大宮高等学校,https://school.js88.com/scl_h/22003270/
埼玉県,越ヶ谷高等学校,https://school.js88.com/scl_h/22003230/
埼玉県,誠和福祉高等学校,https://school.js88.com/scl_h/22003160/
埼玉県,秩父高等学校,https://school.js88.com/scl_h/22003260/
埼玉県,本庄高等学校,https://school.js88.com/scl_h/22003200/
埼玉県,川越工業高等学校,https://school.js88.com/scl_h/22003390/
埼玉県,小川高等学校,https://school.js88.com/scl_h/22003250/
埼玉県,草加高等学校,https://school.js88.com/scl_h/22003300/
埼玉県,松山女子高等学校,https://school.js88.com/scl_h/22003130/
埼玉県,新座高等学校,https://school.js88.com/scl_h/22003710/
埼玉県,皆野高等学校,https://school.js88.com/scl_h/22003560/
埼玉県,寄居城北高等学校,https://school.js88.com/scl_h/22003650/
埼玉県,桶川高等学校,https://school.js88.com/scl_h/22003700/
埼玉県,狭山工業高等学校,https://school.js88.com/scl_h/22003430/
埼玉県,所沢高等学校,https://school.js88.com/scl_h/22003630/
埼玉県,大宮工業高等学校,https://school.js88.com/scl_h/22003440/
埼玉県,越生高等学校,https://school.js88.com/scl_h/22003690/
埼玉県,埼玉県立熊谷農業高等学校,https://school.js88.com/scl_h/22003580/
埼玉県,岩槻商業高等学校,https://school.js88.com/scl_h/22003520/
埼玉県,志木高等学校,https://school.js88.com/scl_h/22003750/
埼玉県,幸手桜高等学校,https://school.js88.com/scl_h/22003500/
埼玉県,浦和商業高等学校,https://school.js88.com/scl_h/22003530/
埼玉県,大宮商業高等学校,https://school.js88.com/scl_h/22003540/
埼玉県,久喜工業高等学校,https://school.js88.com/scl_h/22003450/
埼玉県,浦和工業高等学校,https://school.js88.com/scl_h/22003420/
埼玉県,埼玉県立豊岡高等学校,https://school.js88.com/scl_h/22003660/
埼玉県,埼玉県立和光高等学校,https://school.js88.com/scl_h/22003680/
埼玉県,深谷商業高等学校,https://school.js88.com/scl_h/22003490/
埼玉県,鴻巣高等学校,https://school.js88.com/scl_h/22003620/
埼玉県,春日部工業高等学校,https://school.js88.com/scl_h/22003460/
埼玉県,与野高等学校,https://school.js88.com/scl_h/22003610/
埼玉県,所沢商業高等学校,https://school.js88.com/scl_h/22003570/
埼玉県,進修館高等学校,https://school.js88.com/scl_h/22003510/
埼玉県,川越総合高等学校,https://school.js88.com/scl_h/22003600/
埼玉県,熊谷商業高等学校,https://school.js88.com/scl_h/22003550/
埼玉県,八潮高等学校,https://school.js88.com/scl_h/22003730/
埼玉県,杉戸農業高等学校,https://school.js88.com/scl_h/22003590/
埼玉県,上尾高等学校,https://school.js88.com/scl_h/22003640/
埼玉県,熊谷工業高等学校,https://school.js88.com/scl_h/22003470/
埼玉県,浦和北高等学校,https://school.js88.com/scl_h/22004150/
埼玉県,埼玉県立草加南高等学校,https://school.js88.com/scl_h/22003930/
埼玉県,さいたま市立浦和高等学校,https://school.js88.com/scl_h/22004060/
埼玉県,川口東高等学校,https://school.js88.com/scl_h/22004140/
埼玉県,川口北高等学校,https://school.js88.com/scl_h/22003770/
埼玉県,杉戸高等学校,https://school.js88.com/scl_h/22004040/
埼玉県,所沢北高等学校,https://school.js88.com/scl_h/22003790/
埼玉県,浦和南高等学校,https://school.js88.com/scl_h/22004120/
埼玉県,滑川総合高等学校,https://school.js88.com/scl_h/22003950/
埼玉県,秩父農工科学高等学校,https://school.js88.com/scl_h/22003880/
埼玉県,上尾鷹の台高等学校,https://school.js88.com/scl_h/22004210/
埼玉県,三郷高等学校,https://school.js88.com/scl_h/22003860/
埼玉県,いずみ高等学校,https://school.js88.com/scl_h/22003890/
埼玉県,児玉高等学校,https://school.js88.com/scl_h/22003900/
埼玉県,深谷高等学校,https://school.js88.com/scl_h/22003810/
埼玉県,越谷南高等学校,https://school.js88.com/scl_h/22003760/
埼玉県,川越市立川越高等学校,https://school.js88.com/scl_h/22004070/
埼玉県,大宮北高等学校,https://school.js88.com/scl_h/22004090/
埼玉県,川越南高等学校,https://school.js88.com/scl_h/22003850/
埼玉県,白岡高等学校,https://school.js88.com/scl_h/22004030/
埼玉県,北本高等学校,https://school.js88.com/scl_h/22003830/
埼玉県,春日部東高等学校,https://school.js88.com/scl_h/22004020/
埼玉県,富士見高等学校,https://school.js88.com/scl_h/22003940/
埼玉県,栗橋北彩高等学校,https://school.js88.com/scl_h/22003870/
埼玉県,上尾南高等学校,https://school.js88.com/scl_h/22003980/
埼玉県,大宮武蔵野高等学校,https://school.js88.com/scl_h/22003920/
埼玉県,ふじみ野高等学校,https://school.js88.com/scl_h/22004180/
埼玉県,羽生第一高等学校,https://school.js88.com/scl_h/22003970/
埼玉県,川口市立高等学校,https://school.js88.com/scl_h/22004050/
埼玉県,熊谷西高等学校,https://school.js88.com/scl_h/22003840/
埼玉県,鳩山高等学校,https://school.js88.com/scl_h/22004510/
埼玉県,三郷北高等学校,https://school.js88.com/scl_h/22004350/
埼玉県,浦和東高等学校,https://school.js88.com/scl_h/22004460/
埼玉県,入間向陽高等学校,https://school.js88.com/scl_h/22004500/
埼玉県,川越西高等学校,https://school.js88.com/scl_h/22004230/
埼玉県,越谷東高等学校,https://school.js88.com/scl_h/22004440/
埼玉県,越谷西高等学校,https://school.js88.com/scl_h/22004240/
埼玉県,川越初雁高等学校,https://school.js88.com/scl_h/22004490/
埼玉県,松伏高等学校,https://school.js88.com/scl_h/22004390/
埼玉県,桶川西高等学校,https://school.js88.com/scl_h/22004310/
埼玉県,川口青陵高等学校,https://school.js88.com/scl_h/22004530/
埼玉県,大宮東高等学校,https://school.js88.com/scl_h/22004290/
埼玉県,吹上秋桜高等学校,https://school.js88.com/scl_h/22004320/
埼玉県,所沢中央高等学校,https://school.js88.com/scl_h/22004330/
埼玉県,坂戸西高等学校,https://school.js88.com/scl_h/22004250/
埼玉県,朝霞西高等学校,https://school.js88.com/scl_h/22004220/
埼玉県,上尾橘高等学校,https://school.js88.com/scl_h/22004470/
埼玉県,新座総合技術高等学校,https://school.js88.com/scl_h/22004480/
埼玉県,妻沼高等学校,https://school.js88.com/scl_h/22004280/
埼玉県,鶴ヶ島清風高等学校,https://school.js88.com/scl_h/22004430/
埼玉県,所沢西高等学校,https://school.js88.com/scl_h/22004260/
埼玉県,狭山清陵高等学校,https://school.js88.com/scl_h/22004420/
埼玉県,庄和高等学校,https://school.js88.com/scl_h/22004360/
埼玉県,南稜高等学校,https://school.js88.com/scl_h/22004300/
埼玉県,大宮南高等学校,https://school.js88.com/scl_h/22004410/
埼玉県,草加東高等学校,https://school.js88.com/scl_h/22004340/
埼玉県,草加西高等学校,https://school.js88.com/scl_h/22004520/
埼玉県,岩槻北陵高等学校,https://school.js88.com/scl_h/22004400/
埼玉県,宮代高等学校,https://school.js88.com/scl_h/22004450/
埼玉県,新座柳瀬高等学校,https://school.js88.com/scl_h/22004270/
埼玉県,城西大学付属川越高等学校,https://school.js88.com/scl_h/22004870/
埼玉県,淑徳与野高等学校,https://school.js88.com/scl_h/22004690/
埼玉県,浦和実業学園高等学校,https://school.js88.com/scl_h/22004810/
埼玉県,青山学院大学系属浦和ルーテル学院高等学校,https://school.js88.com/scl_h/22004860/
埼玉県,八潮南高等学校,https://school.js88.com/scl_h/22004560/
埼玉県,武南高等学校,https://school.js88.com/scl_h/22004790/
埼玉県,狭山経済高等学校,https://school.js88.com/scl_h/22004570/
埼玉県,浦和明の星女子高等学校,https://school.js88.com/scl_h/22004850/
埼玉県,山村学園高等学校,https://school.js88.com/scl_h/22004710/
埼玉県,叡明高等学校,https://school.js88.com/scl_h/22004650/
埼玉県,武蔵野音楽大学附属高等学校,https://school.js88.com/scl_h/22004890/
埼玉県,和光国際高等学校,https://school.js88.com/scl_h/22004620/
埼玉県,浦和麗明高等学校,https://school.js88.com/scl_h/22004660/
埼玉県,慶應義塾志木高等学校,https://school.js88.com/scl_h/22004670/
埼玉県,三郷工業技術高等学校,https://school.js88.com/scl_h/22004580/
埼玉県,伊奈学園総合高等学校,https://school.js88.com/scl_h/22004540/
埼玉県,星野高等学校　共学部,https://school.js88.com/scl_h/22004820/
埼玉県,大妻嵐山高等学校,https://school.js88.com/scl_h/22004840/
埼玉県,久喜北陽高等学校,https://school.js88.com/scl_h/22004610/
埼玉県,本庄東高等学校,https://school.js88.com/scl_h/22004770/
埼玉県,大宮光陵高等学校,https://school.js88.com/scl_h/22004590/
埼玉県,狭山ヶ丘高等学校,https://school.js88.com/scl_h/22004760/
埼玉県,本庄第一高等学校,https://school.js88.com/scl_h/22004700/
埼玉県,鳩ヶ谷高等学校,https://school.js88.com/scl_h/22004630/
埼玉県,大宮開成高等学校,https://school.js88.com/scl_h/22004740/
埼玉県,細田学園高等学校,https://school.js88.com/scl_h/22004680/
埼玉県,埼玉栄高等学校,https://school.js88.com/scl_h/22004880/
埼玉県,山村国際高等学校,https://school.js88.com/scl_h/22004720/
埼玉県,東京成徳大学深谷高等学校,https://school.js88.com/scl_h/22004800/
埼玉県,越谷総合技術高等学校,https://school.js88.com/scl_h/22004600/
埼玉県,大宮商業高等学校（定時制）,https://school.js88.com/scl_h/22101740/
埼玉県,浦和高等学校（定時制）,https://school.js88.com/scl_h/22101480/
埼玉県,朝霞高等学校（定時制）,https://school.js88.com/scl_h/22101640/
埼玉県,大宮工業高等学校（定時制）,https://school.js88.com/scl_h/22101690/
埼玉県,栄東高等学校,https://school.js88.com/scl_h/22004910/
埼玉県,久喜高等学校（定時制）,https://school.js88.com/scl_h/22101590/
埼玉県,昌平高等学校,https://school.js88.com/scl_h/22004930/
埼玉県,川口工業高等学校（定時制）,https://school.js88.com/scl_h/22101680/
埼玉県,春日部高等学校（定時制）,https://school.js88.com/scl_h/22101510/
埼玉県,川越東高等学校,https://school.js88.com/scl_h/22005040/
埼玉県,上尾高等学校（定時制）,https://school.js88.com/scl_h/22101780/
埼玉県,花咲徳栄高等学校,https://school.js88.com/scl_h/22005010/
埼玉県,埼玉平成高等学校,https://school.js88.com/scl_h/22005050/
埼玉県,東京農業大学第三高等学校,https://school.js88.com/scl_h/22005060/
埼玉県,獨協埼玉高等学校,https://school.js88.com/scl_h/22004940/
埼玉県,浦和学院高等学校,https://school.js88.com/scl_h/22004900/
埼玉県,吉川美南高等学校（定時制）,https://school.js88.com/scl_h/22101660/
埼玉県,川越工業高等学校（定時制）,https://school.js88.com/scl_h/22101670/
埼玉県,早稲田大学本庄高等学院,https://school.js88.com/scl_h/22005000/
埼玉県,越ヶ谷高等学校（定時制）,https://school.js88.com/scl_h/22101580/
埼玉県,城北埼玉高等学校,https://school.js88.com/scl_h/22004960/
埼玉県,飯能高等学校（定時制）,https://school.js88.com/scl_h/22101570/
埼玉県,熊谷高等学校（定時制）,https://school.js88.com/scl_h/22101490/
埼玉県,開智高等学校,https://school.js88.com/scl_h/22005030/
埼玉県,本庄高等学校（定時制）,https://school.js88.com/scl_h/22101550/
埼玉県,自由の森学園高等学校,https://school.js88.com/scl_h/22005070/
埼玉県,所沢高等学校（定時制）,https://school.js88.com/scl_h/22101770/
埼玉県,浦和第一女子高等学校（定時制）,https://school.js88.com/scl_h/22101530/
埼玉県,小川高等学校（定時制）,https://school.js88.com/scl_h/22101600/
埼玉県,西武学園文理高等学校,https://school.js88.com/scl_h/22004980/
埼玉県,志学会高等学校（通信制）,https://school.js88.com/scl_h/34028571/
埼玉県,大宮中央高等学校（定時制）,https://school.js88.com/scl_h/22107140/
埼玉県,さいたま市立大宮国際中等教育学校,https://school.js88.com/scl_h/34041513/
埼玉県,羽生高等学校（定時制）,https://school.js88.com/scl_h/22107150/
埼玉県,創学舎高等学校（広域通信制）,https://school.js88.com/scl_h/34029331/
埼玉県,国際学院高等学校（通信制）,https://school.js88.com/scl_h/34025117/
埼玉県,栄北高等学校,https://school.js88.com/scl_h/34025092/
埼玉県,蓮田松韻高等学校,https://school.js88.com/scl_h/34025367/
埼玉県,霞ヶ関高等学校（通信制）,https://school.js88.com/scl_h/34028546/
埼玉県,大宮中央高等学校（通信制）,https://school.js88.com/scl_h/24000611/
埼玉県,秩父農工科学高等学校（定時制）,https://school.js88.com/scl_h/22101800/
埼玉県,芸術総合高等学校,https://school.js88.com/scl_h/34025091/
埼玉県,日々輝学園高等学校　さいたまキャンパス（通信制）,https://school.js88.com/scl_h/34031190/
埼玉県,武蔵野星城高等学校（通信制）,https://school.js88.com/scl_h/34025043/
埼玉県,日々輝学園高等学校　東京校（通信制）,https://school.js88.com/scl_h/34031189/
埼玉県,星野高等学校　女子部,https://school.js88.com/scl_h/34028659/
埼玉県,立教新座高等学校,https://school.js88.com/scl_h/34025095/
埼玉県,精華学園高等学校　上尾校,https://school.js88.com/scl_h/34030012/
埼玉県,松栄学園高等学校（通信制）,https://school.js88.com/scl_h/34028570/
埼玉県,開智未来高等学校,https://school.js88.com/scl_h/34029513/
埼玉県,清和学園高等学校（通信制）,https://school.js88.com/scl_h/34025085/
千葉県,Ｎ高等学校・Ｓ高等学校　松戸キャンパス（通信制）,https://school.js88.com/scl_h/34056281/
千葉県,東海大学付属市原望洋高等学校,https://school.js88.com/scl_h/22006900/
千葉県,西武台千葉高等学校,https://school.js88.com/scl_h/22007100/
千葉県,Ｎ高等学校・Ｓ高等学校　千葉キャンパス（通信制）,https://school.js88.com/scl_h/34056280/
千葉県,光英ＶＥＲＩＴＡＳ高等学校,https://school.js88.com/scl_h/22007070/
千葉県,飛鳥未来高等学校　千葉キャンパス（通信制）,https://school.js88.com/scl_h/34029380/
千葉県,東海大学付属浦安高等学校,https://school.js88.com/scl_h/22006920/
千葉県,千葉学芸高等学校,https://school.js88.com/scl_h/22006770/
千葉県,Ｎ高等学校・Ｓ高等学校　海浜幕張キャンパス（通信制）,https://school.js88.com/scl_h/34056283/
千葉県,日出学園高等学校,https://school.js88.com/scl_h/22006740/
千葉県,木更津総合高等学校,https://school.js88.com/scl_h/22006830/
千葉県,我孫子二階堂高等学校,https://school.js88.com/scl_h/22006850/
千葉県,翔凜高等学校,https://school.js88.com/scl_h/22007120/
千葉県,明聖高等学校（通信制）,https://school.js88.com/scl_h/34024976/
千葉県,麗澤高等学校,https://school.js88.com/scl_h/22006710/
千葉県,市原中央高等学校,https://school.js88.com/scl_h/22007060/
千葉県,千葉経済大学附属高等学校,https://school.js88.com/scl_h/22006630/
千葉県,愛国学園大学附属四街道高等学校,https://school.js88.com/scl_h/22007000/
千葉県,横芝敬愛高等学校,https://school.js88.com/scl_h/22006910/
千葉県,千葉商科大学付属高等学校,https://school.js88.com/scl_h/22006760/
千葉県,千葉聖心高等学校,https://school.js88.com/scl_h/22006990/
千葉県,中央学院高等学校,https://school.js88.com/scl_h/22006880/
千葉県,Ｎ高等学校・Ｓ高等学校　柏キャンパス（通信制）,https://school.js88.com/scl_h/34056282/
千葉県,暁星国際高等学校,https://school.js88.com/scl_h/22006960/
千葉県,秀明大学学校教師学部附属秀明八千代高等学校,https://school.js88.com/scl_h/22007080/
千葉県,和洋国府台女子高等学校,https://school.js88.com/scl_h/22006700/
千葉県,千葉女子高等学校,https://school.js88.com/scl_h/22005110/
千葉県,千葉東高等学校,https://school.js88.com/scl_h/22005120/
千葉県,千葉県立千葉商業高等学校,https://school.js88.com/scl_h/22005130/
千葉県,千葉県立千葉高等学校,https://school.js88.com/scl_h/22005100/
千葉県,印旛明誠高等学校,https://school.js88.com/scl_h/22005440/
千葉県,国府台高等学校,https://school.js88.com/scl_h/22005280/
千葉県,柏南高等学校,https://school.js88.com/scl_h/22005380/
千葉県,我孫子高等学校,https://school.js88.com/scl_h/22005430/
千葉県,千葉工業高等学校,https://school.js88.com/scl_h/22005150/
千葉県,東葛飾高等学校,https://school.js88.com/scl_h/22005360/
千葉県,千葉南高等学校,https://school.js88.com/scl_h/22005160/
千葉県,清水高等学校,https://school.js88.com/scl_h/22005420/
千葉県,行徳高等学校,https://school.js88.com/scl_h/22005300/
千葉県,船橋東高等学校,https://school.js88.com/scl_h/22005230/
千葉県,佐倉高等学校,https://school.js88.com/scl_h/22005460/
千葉県,県立船橋高等学校,https://school.js88.com/scl_h/22005210/
千葉県,船橋啓明高等学校,https://school.js88.com/scl_h/22005240/
千葉県,千葉県立鎌ヶ谷高等学校,https://school.js88.com/scl_h/22005260/
千葉県,検見川高等学校,https://school.js88.com/scl_h/22005170/
千葉県,京葉工業高等学校,https://school.js88.com/scl_h/22005140/
千葉県,流山高等学校,https://school.js88.com/scl_h/22005390/
千葉県,流山おおたかの森高等学校,https://school.js88.com/scl_h/22005400/
千葉県,八千代高等学校,https://school.js88.com/scl_h/22005200/
千葉県,松戸国際高等学校,https://school.js88.com/scl_h/22005340/
千葉県,千葉北高等学校,https://school.js88.com/scl_h/22005180/
千葉県,小金高等学校,https://school.js88.com/scl_h/22005330/
千葉県,国分高等学校,https://school.js88.com/scl_h/22005290/
千葉県,薬園台高等学校,https://school.js88.com/scl_h/22005220/
千葉県,県立松戸高等学校,https://school.js88.com/scl_h/22005320/
千葉県,市川工業高等学校,https://school.js88.com/scl_h/22005270/
千葉県,成田西陵高等学校,https://school.js88.com/scl_h/22005450/
千葉県,浦安高等学校,https://school.js88.com/scl_h/22005310/
千葉県,千葉県立柏高等学校,https://school.js88.com/scl_h/22005370/
千葉県,若松高等学校,https://school.js88.com/scl_h/22005190/
千葉県,安房拓心高等学校,https://school.js88.com/scl_h/22005810/
千葉県,匝瑳高等学校,https://school.js88.com/scl_h/22005610/
千葉県,茂原樟陽高等学校,https://school.js88.com/scl_h/22005710/
千葉県,長狭高等学校,https://school.js88.com/scl_h/22005800/
千葉県,八街高等学校,https://school.js88.com/scl_h/22005480/
千葉県,千葉県立長生高等学校,https://school.js88.com/scl_h/22005690/
千葉県,四街道高等学校,https://school.js88.com/scl_h/22005490/
千葉県,大原高等学校,https://school.js88.com/scl_h/22005760/
千葉県,成東高等学校,https://school.js88.com/scl_h/22005630/
千葉県,県立銚子高等学校,https://school.js88.com/scl_h/22005560/
千葉県,館山総合高等学校,https://school.js88.com/scl_h/22005840/
千葉県,小見川高等学校,https://school.js88.com/scl_h/22005540/
千葉県,銚子商業高等学校,https://school.js88.com/scl_h/22005570/
千葉県,旭農業高等学校,https://school.js88.com/scl_h/22005590/
千葉県,成田国際高等学校,https://school.js88.com/scl_h/22005500/
千葉県,佐倉東高等学校,https://school.js88.com/scl_h/22005470/
千葉県,一宮商業高等学校,https://school.js88.com/scl_h/22005730/
千葉県,大多喜高等学校,https://school.js88.com/scl_h/22005740/
千葉県,佐原白楊高等学校,https://school.js88.com/scl_h/22005530/
千葉県,九十九里高等学校,https://school.js88.com/scl_h/22005680/
千葉県,下総高等学校,https://school.js88.com/scl_h/22005510/
千葉県,大網高等学校,https://school.js88.com/scl_h/22005660/
千葉県,松尾高等学校,https://school.js88.com/scl_h/22005620/
千葉県,多古高等学校,https://school.js88.com/scl_h/22005550/
千葉県,東金商業高等学校,https://school.js88.com/scl_h/22005650/
千葉県,東総工業高等学校,https://school.js88.com/scl_h/22005600/
千葉県,安房高等学校,https://school.js88.com/scl_h/22005820/
千葉県,東金高等学校,https://school.js88.com/scl_h/22005640/
千葉県,茂原高等学校,https://school.js88.com/scl_h/22005700/
千葉県,佐原高等学校,https://school.js88.com/scl_h/22005520/
千葉県,千葉県立八千代東高等学校,https://school.js88.com/scl_h/22006160/
千葉県,市立千葉高等学校,https://school.js88.com/scl_h/22006010/
千葉県,津田沼高等学校,https://school.js88.com/scl_h/22006110/
千葉県,松戸六実高等学校,https://school.js88.com/scl_h/22006150/
千葉県,君津商業高等学校,https://school.js88.com/scl_h/22005870/
千葉県,佐倉西高等学校,https://school.js88.com/scl_h/22006090/
千葉県,木更津高等学校,https://school.js88.com/scl_h/22005880/
千葉県,船橋芝山高等学校,https://school.js88.com/scl_h/22006140/
千葉県,姉崎高等学校,https://school.js88.com/scl_h/22006040/
千葉県,市原緑高等学校,https://school.js88.com/scl_h/22005970/
千葉県,船橋二和高等学校,https://school.js88.com/scl_h/22006180/
千葉県,市原高等学校,https://school.js88.com/scl_h/22005940/
千葉県,銚子市立銚子高等学校,https://school.js88.com/scl_h/22005980/
千葉県,船橋市立船橋高等学校,https://school.js88.com/scl_h/22005990/
千葉県,木更津東高等学校,https://school.js88.com/scl_h/22005890/
千葉県,天羽高等学校,https://school.js88.com/scl_h/22005860/
千葉県,野田中央高等学校,https://school.js88.com/scl_h/22006120/
千葉県,柏陵高等学校,https://school.js88.com/scl_h/22006130/
千葉県,千葉県立袖ヶ浦高等学校,https://school.js88.com/scl_h/22005930/
千葉県,生浜高等学校,https://school.js88.com/scl_h/22006080/
千葉県,君津高等学校,https://school.js88.com/scl_h/22005900/
千葉県,柏高等学校,https://school.js88.com/scl_h/22006070/
千葉県,松戸市立松戸高等学校,https://school.js88.com/scl_h/22006020/
千葉県,京葉高等学校,https://school.js88.com/scl_h/22005960/
千葉県,市川東高等学校,https://school.js88.com/scl_h/22006060/
千葉県,習志野高等学校,https://school.js88.com/scl_h/22006000/
千葉県,泉高等学校,https://school.js88.com/scl_h/22006170/
千葉県,磯辺高等学校,https://school.js88.com/scl_h/22006050/
千葉県,千城台高等学校,https://school.js88.com/scl_h/22006100/
千葉県,君津青葉高等学校,https://school.js88.com/scl_h/22005920/
千葉県,流山北高等学校,https://school.js88.com/scl_h/22006530/
千葉県,実籾高等学校,https://school.js88.com/scl_h/22006380/
千葉県,我孫子東高等学校,https://school.js88.com/scl_h/22006470/
千葉県,市川昴高等学校,https://school.js88.com/scl_h/22006520/
千葉県,千葉市立稲毛高等学校,https://school.js88.com/scl_h/22006240/
千葉県,千葉西高等学校,https://school.js88.com/scl_h/22006450/
千葉県,八千代西高等学校,https://school.js88.com/scl_h/22006260/
千葉県,船橋北高等学校,https://school.js88.com/scl_h/22006510/
千葉県,松戸向陽高等学校,https://school.js88.com/scl_h/22006400/
千葉県,市川南高等学校,https://school.js88.com/scl_h/22006340/
千葉県,柏の葉高等学校,https://school.js88.com/scl_h/22006550/
千葉県,柏井高等学校,https://school.js88.com/scl_h/22006320/
千葉県,柏中央高等学校,https://school.js88.com/scl_h/22006350/
千葉県,千葉大宮高等学校（通信制）,https://school.js88.com/scl_h/22006360/
千葉県,船橋古和釜高等学校,https://school.js88.com/scl_h/22006270/
千葉県,沼南高等学校,https://school.js88.com/scl_h/22006230/
千葉県,沼南高柳高等学校,https://school.js88.com/scl_h/22006480/
千葉県,犢橋高等学校,https://school.js88.com/scl_h/22006500/
千葉県,成田北高等学校,https://school.js88.com/scl_h/22006310/
千葉県,市原八幡高等学校,https://school.js88.com/scl_h/22006440/
千葉県,鎌ヶ谷西高等学校,https://school.js88.com/scl_h/22006280/
千葉県,佐倉南高等学校（定時制）,https://school.js88.com/scl_h/22006430/
千葉県,船橋豊富高等学校,https://school.js88.com/scl_h/22006390/
千葉県,船橋法典高等学校,https://school.js88.com/scl_h/22006330/
千葉県,白井高等学校,https://school.js88.com/scl_h/22006420/
千葉県,千葉県立土気高等学校,https://school.js88.com/scl_h/22006370/
千葉県,四街道北高等学校,https://school.js88.com/scl_h/22006540/
千葉県,流山南高等学校,https://school.js88.com/scl_h/22006410/
千葉県,浦安南高等学校,https://school.js88.com/scl_h/22006460/
千葉県,松戸馬橋高等学校,https://school.js88.com/scl_h/22006290/
千葉県,東京学館高等学校,https://school.js88.com/scl_h/22006970/
千葉県,千葉英和高等学校,https://school.js88.com/scl_h/22006720/
千葉県,千葉日本大学第一高等学校,https://school.js88.com/scl_h/22006860/
千葉県,八千代松陰高等学校,https://school.js88.com/scl_h/22006950/
千葉県,関宿高等学校,https://school.js88.com/scl_h/22006570/
千葉県,日本体育大学柏高等学校,https://school.js88.com/scl_h/22006820/
千葉県,幕張総合高等学校,https://school.js88.com/scl_h/22006580/
千葉県,不二女子高等学校,https://school.js88.com/scl_h/22006940/
千葉県,千葉明徳高等学校,https://school.js88.com/scl_h/22006750/
千葉県,茂原北陵高等学校,https://school.js88.com/scl_h/22006660/
千葉県,芝浦工業大学柏高等学校,https://school.js88.com/scl_h/22007010/
千葉県,市川高等学校,https://school.js88.com/scl_h/22006640/
千葉県,千葉県安房西高等学校,https://school.js88.com/scl_h/22006670/
千葉県,鴨川令徳高等学校（通信制）,https://school.js88.com/scl_h/22006680/
千葉県,敬愛大学八日市場高等学校,https://school.js88.com/scl_h/22006590/
